ASIN,Dimensions,activeseller,bestseller,brand,buybox,description,firstdate,img,price,rating,reviews,title,url,weight_lbs
B087QFLQMK,11.22 x 5.28 x 5.16,5,"#117,256 in Patio, Lawn & Garden #231 in Bug Zappers",COKIT,Endbug,"BUG ZAPPER MOSQUITO KILLER: Are you still disturbed by annoying mosquitoes during the coming summer? Why not choose COKIT mosquito bug zapper? Comparing with others, our insect trap lamp emits 360 special light to lure insects such as mosquitoes, flies, etc. High voltage will kill these insects in seconds, non-toxic and harmless to the humans.SAFE & HAMELESS: No dazzling. No chemicals. No smell. 100% safe for children, pregnant woman and pets. Sturdy plastic grid protects your baby and pets, preventing accidental contact with the electrical grid. Avoiding harmful chemical insecticides.EASY TO CLEAN: Featuring a hidden tray at the bottom of the insect killer lamp, it's convenient for you to clean it, especially with our bonus brush. Just remove the tray and clean it with the brush or flush with warm water.NO DISTURBING: Lower than 20db, nearly no noise when operating. Dreamlike dim purple blue light can also work as a night light which helps you sleep better and save up to 20% electricity.WIDE APPLICATION: High quality ABS plastic body with hook is not only durable for years, but also convenient for you carry around. Perfect for kitchen, bedroom, living room, dining room and more.",n/a,https://m.media-amazon.com/images/I/611LzNwJaqL._AC_UL320_.jpg,15.99,3.6,279,"Bug Zapper Electronic Insect Killer Lamp,Powerful Mosquito Killer Fly Light Trap with Hook for Home/Office/Indoor Use",https://www.amazon.com/COKIT-Zapper-Electronic-Powerful-Mosquito/dp/B087QFLQMK/ref=sr_1_293?dchild=1&keywords=mosquito+trap&qid=1614367973&sr=8-293,1
B086KX1HYL,9.5 x 7.5 x 5.8,2,"#179,592 in Patio, Lawn & Garden #1,703 in Pest Control Traps",Faicuk,FAICUK,"Indoor Use: Effectively trap bug, mosquito, fly, moth and other flying insects within 20 square meters, that can use in home, porch, deck, portable use as a tent camping lights or restaurant, hotel, cafe commercial use.LED Trap Lamp Pest Contro:lOur mosquito killer use 365NM wavelength light to attract mosquitoes and bug. Ultraviolet fly traps are safer to use than indoor sprays.Ideal for all indoor environments: exceptionally safe and secure to use in every home area as well as hospitals, workplace areas, Commercial spaces such as restaurant kitchens, warehouses and retail stores. Not for outdoor use.Work in Silence:The built-in fan will continue to work once it is turned on. It doesn't make loud noises to disturb your sleep. The 30 dB soundless fan is perfect for babies, toddlers, and pregnant people.Worry-Free Warranty: We back our product with an 24-month warranty and provide friendly, easy-to-reach support.",n/a,https://m.media-amazon.com/images/I/51TbWhoZWML._AC_UL320_.jpg,12.99,3.2,120,"Faicuk Mosquito Traps for Small Moths, Mosquito Indoor Fly Light Trap Mosquito Fly Trap LED Lamp, DC Powered, Child Safe",https://www.amazon.com/Faicuk-Mosquito-Traps-Indoor-Powered/dp/B086KX1HYL/ref=sr_1_295?dchild=1&keywords=mosquito+trap&qid=1614367973&sr=8-295,1.9
B07G4K2V8M,12 x 12 x 12,6,"#271,789 in Patio, Lawn & Garden #2,380 in Pest Control Traps",DynaTrap,Mixed Bag Media,Outdoor insect trap delivers 4-way protection against mosquitoes and other flying insectsUV LED and whisper-quiet fan attract and capture insects without zapping or buzzingNon-toxic Atrakta pod and titanium dioxide-coated surface lure mosquitoes--no pesticides or chemicalsDecorative insect trap with corrosion-resistant tungsten finishProtects up to 1/4 acre; durable all-weather construction,n/a,https://m.media-amazon.com/images/I/61mqpU8LeQL._AC_UL320_.jpg,111,3.7,22,"DynaTrap DT600TUN Outdoor Insect Trap Mosquito Repellent, 1/4 Acre, Tungsten",https://www.amazon.com/Dynamic-Solutions-DT600TUN-Outdoor-Trap/dp/B07G4K2V8M/ref=sr_1_291?dchild=1&keywords=mosquito+trap&qid=1614367973&sr=8-291,2.5
B08CXSTSL9,8.6 x 4.7 x 4.7,0,"#235,889 in Patio, Lawn & Garden #579 in Bug Zappers",Wudymaker,WANDFUL,"360 UV BLUE LIGHT Compared with others, this Fly Zapper can release as much angle at your area with 5W power consumption on 35 Coverage area between the source of insects and the area to be protected like bedroom, living room, toilet, kitchen, office, hotel, etc. Turn it on three hours before bedtime will have the best effect.SAFE & NON-TOXIC Safe for human and pets, pure physical Insect-Killer, no chemical, no toxic substances. With this Electric Mosquito Killer no more pesticides or potentially harmful sprays.EASE OPERATION & NIOSE FREE WORKING Simply plug this insect zapper into a standard electrical outlet and switch on, the device will start to attract insects with its UV light. The dead insects can be cleaned easily thanks to the integrated removable insect catch tray.QUIET & SOFT LIGHT The Mosquito Killer Lamp works very quietly with UV light which is soft, not too bright. You can enjoy a quiet, mosquito-free night in the summer. Only when it is very quiet will you hear a slight buzzing sound of killing Insects and Bugs.MINI DESIGM 3.35in * 9.62 in.The fly trap hang the bug attractant light to hooks, or simply set it down on a solid surface.like bedroom, living room, toilet, kitchen, office, hotel, etc. Turn it on three hours before bedtime will have the best effect.",n/a,https://m.media-amazon.com/images/I/619AC120Q6L._AC_UL320_.jpg,22.99,4.3,2986,"Wudymaker Bug Zapper, Electric Mosquito Killer, Fly Insect Trap ndoor &amp; Outdoor, Mosquito Trap with Electronic Lamp for Backyard, Patio, Bedroom, Kitchen, Office",https://www.amazon.com/Wudymaker-Electric-Mosquito-Electronic-Backyard/dp/B08CXSTSL9/ref=sr_1_290?dchild=1&keywords=mosquito+trap&qid=1614367973&sr=8-290,0.8
B0852KQJJ4,7.11 x 10.59 x 29.69,2,"#3,293 in Patio, Lawn & Garden #158 in Pest Repellents",GLOUE,CICILIA INC,"Easy to Use  Just plug the electronic pest control ultrasonic repellent in power sockets; It will start to repel the pests when the blue light onMore Safe for Child & Pets  Ultrasonic sound is inaudible to humans and household pets,environmental friendly alternative to dangerous poisons and Sprayers, chemicals and traps, no bad smell and CorpsesSimple In Use & With Blue Night Light  To install our Ultrasonic Pest Repellent you just need to plug it into an electric Outlet. When the blue LED Night Light comes on, that means that the Device is working & this ultrasonic Rodent & Insect Repellent has started to drive Pests out from your Walls, Floors, Cellars & AtticsLarge Coverage & Silent Operation This Ultrasonic Pest Control operates silently so you can calmly set it up in a childs Room, a Bedroom or a Guest Room. Pest Repeller can effectively cover & control Area of up to 800~1200 Ft2 per Device. Installing 1 Device per Room is recommended. Note that Ultrasonic Waves cant go through solid Material & Walls, so dont place Furniture or any other Objects in front of it & keep Doors & Windows closed, to allow ultrasonic Waves to expand & workNoiseless  The ultrasonic waves that this repeller sends are far beyond the hearing range of human-beings. Enjoy a peaceful & pest-free tight sleep without any concerns for noise, keep your family have a good sleep form the noise",n/a,https://m.media-amazon.com/images/I/615sr-U0ihL._AC_UL320_.jpg,35.99,3.9,1576,"GLOUE, 6 Packs Ultrasonic 2020 Upgraded, Electronic Indoor Pest Plug in for Insects, Mice,Ant, Spider, Rodent, Roach, Mosquito Repellent for Children, White",https://www.amazon.com/Ultrasonic-Repeller-Upgraded-Electronic-Repellent/dp/B0852KQJJ4/ref=sr_1_289?dchild=1&keywords=mosquito+trap&qid=1614367973&sr=8-289,0.85625
B088K41D63,7.87 x 1.77 x 0.98,1,"#13,909 in Patio, Lawn & Garden #37 in Bug Zappers",TOLOCO,TOLOCO MAX,"Only tailored made for TOLOCO zap T6 pro bug zapperSuper easy to replace the bulb by twisting the one bottom screw of the bug zapperLong longevity, not easy to burn outWell package for well deliver without damage on the wayImprove the power performance and extend the life cycle of the TOLOCO zap T6 pro bug zapper",n/a,https://m.media-amazon.com/images/I/510gzakSRsL._AC_UL320_.jpg,9.99,4.4,52,TOLOCO Bug Zapper U Type Lamp Tube - Replaceable Fluorescent UV Lamp Bulb - Original for Zap T6 Pro,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A00843972QTSJIN4E5V6U&url=%2FTOLOCO-Zapper-Type-Lamp-Tube%2Fdp%2FB088K41D63%2Fref%3Dsr_1_297_sspa%3Fdchild%3D1%26keywords%3Dmosquito%2Btrap%26qid%3D1614367973%26sr%3D8-297-spons%26psc%3D1&qualifier=1614367976&id=1955779148200184&widgetName=sp_btf,0.2
B08CXL2GRS,13.82 x 5.28 x 5.12,0,"#337,365 in Patio, Lawn & Garden #906 in Bug Zappers",Digity Dogs,Amazon,"Working Principle :Using the phototaxis of mosquitoes, the mosquito trap lamp beads emit light to lure mosquitoes, plus the micro-temperature effect to simulate the humid atmosphere of carbon dioxide, the fan stirs the surrounding air to form a vortex. Once the mosquito is sucked into the capture window, it will not escape the vortex and captured. After about a month, the mosquitoes were dehydrated to death.Safety and Health: The mosquito trap has no radiation, no toxicity, no chemical substances, and no noise. It is an ideal choice for baby nurseries or adult bedrooms, and it guarantees human health and environmental safety.Cleaning Products: When you need to clean and disinfect the mosquito trap, just open the container under the product, pour the mosquito body into the trash, and then rinse and disinfect.Simple and Portable: The mosquito trap interface is a USB interface, which is suitable for various adapters with USB ports, such as mobile power supplies, computers, power banks, and notebooks. It can be used indoors and outdoors.After Sale Service: Enjoy a mosquito-free environment and say goodbye to painful bites! You can contact us if you have any problems with mosquito trap, we will answer within 24 hours.",n/a,https://m.media-amazon.com/images/I/61s4RwAPYAL._AC_UL320_.jpg,20.05,3,26,"Oriflame Electric Mosquito &amp; Fruit Fly Trap,Mosquito/Insect Killer-USB Electric Mosquito Trap Lamp,with Sticky Glue Boards-1 Pack",https://www.amazon.com/Oriflame-Electric-Mosquito-Killer-USB-Boards-1/dp/B08CXL2GRS/ref=sr_1_288?dchild=1&keywords=mosquito+trap&qid=1614367973&sr=8-288,0.85625
B08BX5RXZY,9.45 x 6.3 x 6.3,0,"#571,093 in Patio, Lawn & Garden #1,461 in Bug Zappers",GERMOFIN,Environmental Care,"INTELLIGENT MOSQUITO ERADICATOR- SmartLure mosquito repellent lamp effectively lures, traps and air-dries mosquitoes. The mosquito lamp entraps the flying pests using light and air, completely eradicating the use of harmful pesticides and sprays. It comes with low-noise operating decibel that makes it a perfect addition to any home, hospital or any commercial property.360  SURROUND SUCTION- The 1800rpm built-in suction fan agitates the surrounding air to form a small vortex that lures the mosquitoes with the artificial airflow. The fan has a powerful wind suction in an area around 40m2., therefore, it serves greatly as an indoor as well as an outdoor mosquito trap.LED MOSQUITO LURE- The portable mosquito lamp comes with LED blue ring light that attracts the flying bugs or mosquitoes to the lamp in the first stage before being pulled in by the wind force. It can be used in our living room, patio, garden, backyards, porch, deck. It can also be used when camping or in restaurant, hotel, caf, and other commercial uses.SMART TRAPPING DEVICE- The mosquito control insect killer lamp is a one of a kind innovation that really solves the problem of a heavy mosquito infestation in your surroundings. The mosquito killer lamp comes with a detachable bottom lid for easy dumping. It comes with an anti-escape funnel that makes sure that no pests leave the trap after its been turned off.ECO FRIENDLY PEST CONTROL- The electric mosquito killer is 100% safe to use around your younger family members and pets. It overrules the need of using toxic bug sprays, coil incense, harmful and useless sonic devices, etc. and gives you a smart alternative against all traditional mosquito repellent remedies.",n/a,https://m.media-amazon.com/images/I/71q0eA8Ow9L._AC_UL320_.jpg,39.99,0,0,"Germofin Bug Zapper Inhaler Includes Incense,Mosquito Trap with Super Quiet Electronic Killing Mosquito, LED Light Inhaler Trap Lamp,USB Power Supply,Suitable for Indoor Residential &amp; Office,Non-Toxic",https://www.amazon.com/Germofin-Mosquito-Electronic-Residential-Non-Toxic/dp/B08BX5RXZY/ref=sr_1_285?dchild=1&keywords=mosquito+trap&qid=1614367973&sr=8-285,1.1
B08KSRTTXS,9.84 x 5.31 x 4.92,0,"#13,860 in Patio, Lawn & Garden #327 in Pest Control Traps",MiUONG,MiüONG,"[2020 UPGRADED] : The newest powerful trap with 365-395NM wavelength light, the fan makes strong airflow suction to trap the small fruit fly, gnat, or mosquito and make them impossible to escape. EPA Est No. 97180-CHN-1[SAFE TO USE]: Indoor insect trap uses USB Powered, attract the bugs, Built-in Suction Fan and No zapper[INDOOR USED] : Place this trap closest to the trash can or fruit bowl where you see most bugs, and recommend use in the dark.[MODERN DESIGN]: Distinctive starry design embellishes your home and office with powerful insect trapping ability[100% SERVICE GURANTEEN]: We supply high quality products with 3 months free replacement, if our product does not meet your expectations, please feel free to send our service team a message and will provide a solution.",n/a,https://m.media-amazon.com/images/I/512il3LW5-L._AC_UL320_.jpg,29.98,3.7,66,"MiUONG Indoor Insect Trap Bug Zapper Mosquito Killer Fruit Fly Trap: Fruit Fly, Bug, Gnat, Insect Killer (Purple)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A1048204Z79SSWP6UYH4&url=%2FMiUONG-Indoor-Insect-Zapper-Mosquito%2Fdp%2FB08KSRTTXS%2Fref%3Dsr_1_296_sspa%3Fdchild%3D1%26keywords%3Dmosquito%2Btrap%26qid%3D1614367973%26sr%3D8-296-spons%26psc%3D1&qualifier=1614367976&id=1955779148200184&widgetName=sp_btf,1.72
B08LPMNH2K,7.09 x 3.5 x 1.89,2,"#220,623 in Patio, Lawn & Garden #524 in Bug Zappers",MOSTATTO,XNBJG,"EFFECTIVE BUG ZAPPER - Our mosquito zapper uses the strong phototaxis and thermotaxis of mosquitoes to attract mosquitoes and gnats into the lamp in the DARKNESS, and killing by the high voltage.IS IT SAFE - The mosquito trap features no chemicals, no radiation, no aerosols. With the protective cover, it is safe for children and pets, but also please keep your kids and pets away from it.WIDE APPLICATIONS - The mosquito zapper is suitable for various indoor locations such as the living room, bedroom, kitchen, office and meeting room, and all the closed spaces. Don't use this fly killer in wet rooms like the bathroom, laundry, sauna, etc. Due to its size, the effective coverage is about 10-15 square meters.BETTER FOR DARKNESS AND UNMANNED CONDITIONS - Please turn off all the lights of the room to provide a dark environment for the best effect. Please turn on the mosquito killer 2-3 hours before going to bed. Don't place the lamp anywhere near you, for yourself are more attracted to the mosquitoes than the lamp is.SATISFACTION GUARANTEE - If you derived no benefit from our bug zapper in the DARKNESS or have any questions, please feel free to contact us on amazon.",n/a,https://m.media-amazon.com/images/I/518dBbkJB1L._AC_UL320_.jpg,11.99,3.6,14,"MOSTATTO Plug in Bug Zapper, Electric Mosquito/Fly Killer Lamp Insect Flying Pests Gnat Trap -No Radiation -Mosquito Insect Trap Light for Indoor, Bedroom, Kitchen, Office, Home, Patio (Blue)",https://www.amazon.com/MOSTATTO-Electric-Mosquito-Radiation-Mosquito/dp/B08LPMNH2K/ref=sr_1_286?dchild=1&keywords=mosquito+trap&qid=1614367973&sr=8-286,0.11
B088CN2QNP,12.24 x 5.39 x 5.35,2,"#379,620 in Patio, Lawn & Garden #1,024 in Bug Zappers",ICARE,Capabled,"UV Light Wave Bug Zapper: Powerful ultraviolet light wave attracts mosquitoes and kills them immediately through the 1000V high-voltage power grid. 360 efficient killing of mosquitoes, fruit flies, moths and other flying insects. Give you a quiet and comfortable summer.Energy Saving & Wide Coverage: Compared with other usb mosquito killer trap, it has a economic and energy-saving lower power-only 6W, and has an incredible range of efficacy, which can exterminate mosquitoes up to 400 square feet.Non-Toxic & Non-Pollution: Electric-shock physical mosquito zapper, not hurt eyes, non-toxic, no radiation, no spray, no environmental pollution, no noise mute Anti-mosquito, completely harmless to babies, pets and pregnant women and environmentally friendly.Easy To Operate & Clean: Our bug zapper light bulbs can be used when plugged in. Easily remove and install a tray for cleaning flying insects (such as mosquitoes), just twist the bottom tray and clean with a soft brush or water.Use On Multiple Occasions: The mosquito killer lamp is suitable for indoors like basements, living rooms, kitchens, bedrooms, offices, etc. and outdoors like bathing beaches, mountain farms, garden backyards, camping, etc. Ideal for preventing mosquitoes.",n/a,https://m.media-amazon.com/images/I/61rmr23ImIL._AC_UL320_.jpg,28.99,2.9,21,"ICARE Bug Zapper, Mosquito Killer Trap Mosquito Zapper Radiation-Free Insects Hangable Killer Zapper Outdoor Bug Zapper Light Bulbs Home, Backyard, Patio, Camping",https://www.amazon.com/ICARE-Mosquito-Radiation-Free-Hangable-Backyard/dp/B088CN2QNP/ref=sr_1_287?dchild=1&keywords=mosquito+trap&qid=1614367973&sr=8-287,1.39
B07SS43GWH,36 x 38 x 42,2,"#221,391 in Patio, Lawn & Garden #526 in Bug Zappers",YUNLIGHTS,Unimissy,"Powerful Insect Control: The electric bug zapper with 40w bulb, emits a 365 Nm wavelength, that attracts all pesky flying insects into the device, then getting them instantly trapped and killed by the high-voltage charging internal metal grid. Kills a limitless amount of insects. Duration increased by 30% of the repellent effect against mosquitoes, lamp life 6000 hours, service life 8000 hoursExquisite Workmanship & Safe: Designed for wall mounting to keep out-of-reach of children and pets, or can be free-standing. Safe to operate 24/7, non-clogging. A mesh screen on the surface of this insect killer protects you and your family from accidentally touching the electrical gridChemical-free: Insects are attracted and easily killed by the fly zapper high voltage metal grids, insect zapper keeping your home Free of chemical sprays. 100% eco-friendly protects and prevents against annoying and disease-carrying flies and insectsIPX4 Waterproof & More Durable: This mosquito trap is housed in sealed water proof case, waterproof rating is up to IPX4, suitable for both indoor and outdoor use. The shell of this fly trap is made of PC material, durable & anti-aging150 Area Coverage: The fly killer can effectively increase mosquito areas, better to work. Perfect for home, office, kitchens, restaurants, schools, racecourse, garage, courtyard coverage area up to 150 square meters) or for commercial and industrial use",n/a,https://m.media-amazon.com/images/I/71G4eGNNDOL._AC_UL320_.jpg,59.99,3.9,129,YUNLIGHTS 40W Electronic Bug Zapper - Insects Killer - Mosquito Zapper - Mosquito Lamp - Fly Trap - Insect Killer Zapper - Mosquito Trap - Waterproof Fly Killer with UV Light for Indoor and Outdoor,https://www.amazon.com/YUNLIGHTS-Electric-Mosquito-Outdoor-Backyard/dp/B07SS43GWH/ref=sr_1_284?dchild=1&keywords=mosquito+trap&qid=1614367973&sr=8-284,3.39
B08B4TMZBL,8.9 x 5.2 x 5,3,"#253,343 in Patio, Lawn & Garden #635 in Bug Zappers",Big Devil,Amazon,"INDOOR & OUTDOOR USE: Effectively kill bug, mosquito, fly, moth and other flying insects within 60 square meters, that can be used in home, patio, garden, backyards, porch, deck, portable use as a tent camping lights or restaurant, hotel, cafe commercial use.SCIENTIFIC DESIGN & SAFE MATERIAL: Fireproof ABS housing material is resistant to high temperature, difficult to dissolve, oil resistant. easy to clean. No hazardous substances, environment friendly.UV TRAP LAMP PEST CONTROL Physical mosquito killer, 360-degree light-emitting special lamps to induce insects such as mosquitoes, flies, etc. Non-toxic and harmless to the humans. Our mosquito killer use 365NM wavelength UV light to attract mosquitoes and bug. Ultraviolet fly traps are safer to use than indoor sprays.EASY TO USE & CLEAN UP One button to switch ON/OFF to control this insect trap. After using you could just rotate to unlock the storage box to discard the dead mosquitoes.WORRY FREE SHOPPING WITH US 100% satisfaction after you buy. Our product is of high quality. Just buy with no worries, we offer 12 month warranty on item(s) that confirm to be manufacturer defect.",n/a,https://m.media-amazon.com/images/I/71Cs3ZjUz5L._AC_UL320_.jpg,18.42,2.4,55,Big Devil Mosquito Trap Electric Bug Zapper Indoor with 360 Degrees LED Strong Fan Suction Mosquito Lamp USB Power (Black),https://www.amazon.com/Big-Devil-Mosquito-Electric-Degrees/dp/B08B4TMZBL/ref=sr_1_282?dchild=1&keywords=mosquito+trap&qid=1614367973&sr=8-282,1.06
B079KB4PPJ,12 x 6 x 12,5,"#27,149 in Patio, Lawn & Garden #71 in Bug Zappers",Bell+Howell,Emson,"Metal and PlasticKILLS ANY INSECTS Each Monster Zapper contains two 20-watt ultraviolet light bulbs with 2,800 volts of zapping power hat have been proven to attract, stun and kill almost all insects such as wasps, flies, mosquitoes and other pests.3,000 SQUARE FEET OF COVERAGE This device will trap and kill bugs throughout an area of up to 3,000 square feet. Since most rooms in homes and commercial buildings are between 200 and 500 square feet in size, it follows that one device will keep at least a few rooms pest-free for you.SAFE AND CHEMICAL FREE You won't need to use any harsh chemicals to operate this zapping device, so taking into consideration the protective safety grid covering each one, they're safe to use around pets and children.EASY PLACEMENT Perfect for home, office, kitchens, restaurants, schools, hospitals, etc. or for commercial and industrial use, this unit mounts to the wall or ceiling with the included hanging hardware, or you can simply set it on your desk or table in the receiving area.EASY CLEANUP All the pests are collected in a single tray in the bottom of the zapper that is completely removable for easy clean up.",6-Dec-17,https://m.media-amazon.com/images/I/91g0-fC3LTL._AC_UL320_.jpg,39.49,4.3,1348,"Bell + Howell Monster Zapper 2,800-Volt, 20-watts - Attracts and Kills Houseflies, Mosquitoes, Gnats - Electric Indoor Pest Control As Seen On TV",https://www.amazon.com/Bell-Howell-Monster-800-Volt-20-Watts/dp/B079KB4PPJ/ref=sr_1_283?dchild=1&keywords=mosquito+trap&qid=1614367973&sr=8-283,2.2
B0896X29WL,5.1 x 5 x 3.9,2,"#203,881 in Patio, Lawn & Garden #467 in Bug Zappers",MXKF,Amazon,"Physical Mosquito Killer: Electronic insect killer uses safe and healthy physical means to kill mosquitoes. It uses UV light to lure mosquito and use the fan to suck the mosquito in, and then powerful cyclone will make the mosquito dehydrated and died. Non Chemical, non-Toxic, totally eco-friendly, safe for the pregnant and infants.Silent Night Sleep: The fan sound is less than 30db, and enjoys one night without mosquitoes. It doesn't make loud noises to disturb your sleep. The soft light of the atmosphere light can help you sleep sweetly, and can also be used as a children's room lamp.Easy to Clean Up: The bug zapper is equipped with a detachable bottom with a twist which can be easily removed for cleaning and bug disposal. Clean once in 2-4 weeks (Dont often open the storage box to clean it).How to Use Better: Recommend closed indoor use and try to turn off the lights or dim the light in the area where the mosquito is being driven. Avoid interference from other light sources and strong wind. The mosquito trap can be directly charged by computer, mobile power, USB adapter, etc. (not including the power adapter).Excellent Customer Service: Please contact us when you have any issues or questions. We're happy to help you out. This product is non-chemical volatilization principle, so can't take effect immediately like mosquito-repellent incense. Please use it patiently!",n/a,https://m.media-amazon.com/images/I/71+K88k6ZDL._AC_UL320_.jpg,18.3,2.8,52,MXKF Electronic Insect Trap Bug Zapper &amp; Mosquito Killer LED Lamp with Built in Fan Mosquito Catcher Trap- USB Power Supply for Home Kitchen Bedroom Patio Yard Office,https://www.amazon.com/MXKF-Electronic-Mosquito-Catcher-Kitchen/dp/B0896X29WL/ref=sr_1_309?dchild=1&keywords=mosquito+trap&qid=1614367976&sr=8-309,0.6
B08R9G98XF,11.54 x 5.94 x 5.67,1,n/a,AUKUZI,BARROW COUNTY FAMILY CONNECTION INC,"[POWERFUL TRAP] Physical mosquito killer uses 360-degree mesh grille to attract small insects, which can improve the performance of mosquito killing. The unique lamp can attract small insects with special wavelengths of 365 nm, such as moths, flies, mosquitoes, etc., and kill them through a powerful 1000V high-voltage power grid. Perfectly protect your family from annoying mosquito bites.[POWERFUL AND EFFECTIVE] 2 kinds of setting methods and widely used -designed with a metal hook on the top, you can hang this multifunctional insecticide anywhere, or you can place it upright on the table. Super effective space with an effective range of about 60 square meters. It is ideal for bedroom, living room, bathroom, kitchen, office, hotel, etc. Turn it on 1 hour before going to bed for best results.[SAFE FOR HUMANS AND PETS] We put the power grid in a durable ABS plastic case with a spacing of less than 7.5mm to prevent pets and children from contacting. The use of high-quality flame-retardant materials does not give any accidents. Insecticides can physically eliminate harmful insects without harming the environment and human health. There are no pesticides or potentially harmful sprays. No irritating odor, non-toxic. It is really safe for people, especially babies and pregnant women.[EASY TO USE] Simple operation and no noise -Just plug the insect repellent into a standard power outlet and turn on the power, the device will start to attract insects with light. With the help of the integrated removable insect trap, dead insects can be easily cleaned. Using ultra-quiet work design, the sound does not exceed 20 dB, will not disturb your rest and sleep, comfortable to use at night.[EASY TO CLEAN] Our mosquito trap light has a hidden tray at the bottom of the device for storing dead flies. To clean, simply remove the tray and clean it with a brush (included) or rinse with water. If there is any problem with the product, we can provide you with a full refund or free replacement.",n/a,https://m.media-amazon.com/images/I/71UIVCM8GvL._AC_UL320_.jpg,39.99,0,0,Bug Zapper Mosquito Killer -Pro Bug Fly Pests Attractant Trap Patio Lamp for Outdoor and Indoor Hangable,https://www.amazon.com/Zapper-Mosquito-Attractant-Outdoor-Hangable/dp/B08R9G98XF/ref=sr_1_308?dchild=1&keywords=mosquito+trap&qid=1614367976&sr=8-308,1.23
B00AA8X13A,1.67 x 5.87 x 5.12,20,"#547 in Patio, Lawn & Garden #26 in Pest Control Traps",Black Flag,Amazon,"EFFECTIVE CONTROL: Traps roaches, waterbugs, Palmetto bugs, spiders, crickets and scorpionsHIDES DEAD BUGS: Conceals dead insects  just throw trap away when fullATTRACTS ROACHES: Special lure attracts roaches into the trap, where they become stuck to the glue surfaceGUARANTEED: Guaranteed to work or your money back  see product label for details",n/a,https://m.media-amazon.com/images/I/71i+3+JusGL._AC_UL320_.jpg,2.76,4.4,2659,"Black Flag 11020 511086 Roach Motel Insect Trap, 2 Count",https://www.amazon.com/Roach-Motel-Traps-2-Ct/dp/B00AA8X13A/ref=sr_1_310?dchild=1&keywords=mosquito+trap&qid=1614367976&sr=8-310,0.13
B08CXGG41Y,8.98 x 5.12 x 4.61,7,"#232,583 in Patio, Lawn & Garden #567 in Bug Zappers",Big Devil,n/a,"INDOOR & OUTDOOR USE: Effectively kill bug, mosquito, fly, moth and other flying insects within 60 square meters, that can be used in home, patio, garden, backyards, porch, deck, portable use as a tent camping lights or restaurant, hotel, cafe commercial use.SCIENTIFIC DESIGN & SAFE MATERIAL: Fireproof ABS housing material is resistant to high temperature, difficult to dissolve, oil resistant. easy to clean. No hazardous substances, environment friendly.UV TRAP LAMP PEST CONTROL Physical mosquito killer, 360-degree light-emitting special lamps to induce insects such as mosquitoes, flies, etc. Non-toxic and harmless to the humans. Our mosquito killer use 365NM wavelength UV light to attract mosquitoes and bug. Ultraviolet fly traps are safer to use than indoor sprays.EASY TO USE & CLEAN UP One button to switch ON/OFF to control this insect trap. After using you could just rotate to unlock the storage box to discard the dead mosquitoes.WORRY FREE SHOPPING WITH US 100% satisfaction after you buy. Our product is of high quality. Just buy with no worries, we offer 12 month warranty on item(s) that confirm to be manufacturer defect.",n/a,https://m.media-amazon.com/images/I/71Cs3ZjUz5L._AC_UL320_.jpg,0,2.7,96,Big Devil Mosquito Trap Electric Bug Zapper Indoor with 360 Degrees LED Strong Fan Suction Mosquito Lamp USB Power (Black),https://www.amazon.com/Big-Devil-Mosquito-Electric-Degrees/dp/B08CXGG41Y/ref=sr_1_307?dchild=1&keywords=mosquito+trap&qid=1614367976&sr=8-307,1.12
B083G5LCYB,14.6 x 9.4 x 5.3,2,"#60,476 in Patio, Lawn & Garden #895 in Pest Control Traps",Catchmaster,Green Pest Managemnt,"SILENT AND EFFECTIVE - Lure flying insects with our special 13-Watt UV light bulb and then capturing them on the special glue boards, killing them softly.CLEAN AND SAFE - Our SilenTrap flying insect traps work like a 'zapper' but without the annoying buzz and unhygienic mess. NO more annoying popping noise.TRAPS ANNOYING PESTS - Traps common flying insects including black flies, fruit flies, mosquitoes, gnats and no-see-umsINDOOR OR OUTDOOR USE - Indoors, great for kitchens and bedrooms, use outdoors in covered areas, campers and porchesINCLUDES 2 GLUE BOARDS - Additional glue boards are available for sale.",n/a,https://m.media-amazon.com/images/I/718YVN1q08L._AC_UL320_.jpg,49.99,3.7,121,"Catchmaster Silent Electric Flying Insect Light Fly Trap - Clean and Silent Kill - No Messy ZAP, Just Clean Catch",https://www.amazon.com/Catchmaster-Silent-Electric-Flying-Insect/dp/B083G5LCYB/ref=sr_1_306?dchild=1&keywords=mosquito+trap&qid=1614367976&sr=8-306,2.89
